monthly_txn_volume,avg_txn_size,business_tenure_months,iot_device_uptime_pct,payment_consistency_score,industry_sector,monthly_revenue,num_employees,credit_approved,credit_limit,risk_tier
229,36121.05,239,95.18,0.2665,manufacturing,500000.0,101,1,381425,MEDIUM
499,26692.66,162,100.0,0.7898,manufacturing,500000.0,168,1,402210,LOW
454,43504.96,31,90.37,0.1848,logistics,500000.0,18,1,328300,HIGH
466,6576.08,52,97.18,0.8431,manufacturing,500000.0,164,1,408197,LOW
313,39535.96,89,94.48,0.5104,retail,500000.0,31,0,50000,HIGH
108,6284.8,76,87.14,0.5239,fnb,221134.01,54,1,208816,MEDIUM
108,39720.82,129,83.53,0.6559,tech,500000.0,63,1,376158,LOW
439,13824.59,183,84.65,0.7424,retail,500000.0,1,1,411515,LOW
43,43860.67,22,94.34,0.4212,services,500000.0,180,0,50000,HIGH
439,47204.9,40,91.55,0.4317,logistics,500000.0,185,1,365649,MEDIUM
202,7482.36,101,100.0,0.6684,services,498888.6,9,0,50000,HIGH
138,23160.65,111,98.33,0.3328,fnb,500000.0,120,1,349513,MEDIUM
71,49050.32,129,98.31,0.4449,retail,500000.0,92,1,380425,MEDIUM
395,24196.2,65,94.1,0.5924,fnb,500000.0,90,0,50000,HIGH
183,43184.2,191,84.3,0.777,retail,500000.0,116,1,376370,MEDIUM
460,29457.14,234,94.6,0.4247,tech,500000.0,56,1,401796,LOW
46,18797.73,182,92.51,0.8387,manufacturing,352767.33,175,1,321494,LOW
452,14324.89,170,82.89,0.5506,manufacturing,500000.0,3,1,384213,LOW
19,10200.99,149,100.0,0.7045,services,275187.01,130,1,230856,MEDIUM
115,38101.82,79,100.0,0.8309,retail,500000.0,54,1,393057,LOW
161,19357.7,209,82.85,0.8036,fnb,500000.0,37,1,385690,LOW
293,25588.21,22,86.9,0.905,fnb,500000.0,184,1,391144,LOW
482,24641.66,166,87.6,0.2582,services,500000.0,159,1,384762,MEDIUM
235,28885.09,99,96.88,0.7318,services,500000.0,97,1,380481,MEDIUM
415,43285.58,237,95.96,0.6721,services,500000.0,12,1,392338,LOW
424,49037.93,208,92.36,0.9322,services,500000.0,186,1,433116,LOW
161,20408.83,8,94.19,0.7813,tech,500000.0,195,1,358743,MEDIUM
42,41384.57,190,81.7,0.9235,fnb,500000.0,112,1,376063,LOW
445,38238.16,175,95.05,0.7275,manufacturing,500000.0,154,1,405432,LOW
101,28697.77,17,91.19,0.1774,fnb,500000.0,78,0,50000,HIGH
489,47804.55,17,86.57,0.5611,services,500000.0,140,1,356831,MEDIUM
415,10063.7,90,79.74,0.8791,retail,500000.0,90,1,357713,MEDIUM
443,5507.75,141,92.22,0.6241,services,500000.0,144,1,400191,LOW
293,42705.4,145,94.86,0.2512,fnb,500000.0,181,1,401603,LOW
258,21985.53,166,78.38,0.5407,retail,500000.0,72,1,364298,MEDIUM
200,42356.09,81,92.15,0.9723,logistics,500000.0,177,1,357023,LOW
90,44659.86,240,92.98,0.7439,retail,500000.0,177,1,369811,LOW
326,3169.76,78,87.57,0.4588,fnb,483709.51,92,1,355920,MEDIUM
14,44179.06,173,95.04,0.954,services,290862.35,7,0,50000,HIGH
9,22443.54,6,90.94,0.4359,services,182964.26,15,0,50000,HIGH
127,25546.1,163,94.27,0.5457,manufacturing,500000.0,105,1,344032,MEDIUM
334,31348.3,110,96.27,0.352,services,500000.0,164,0,50000,HIGH
357,46322.81,14,96.28,0.6377,fnb,500000.0,72,1,351074,MEDIUM
122,1004.85,239,100.0,0.2601,retail,237943.82,74,1,234329,MEDIUM
298,23868.33,72,94.71,0.8521,logistics,500000.0,143,1,403776,LOW
401,34401.72,189,88.18,0.483,fnb,500000.0,62,0,50000,HIGH
163,36149.21,143,86.82,0.3486,logistics,500000.0,146,1,362585,LOW
307,34641.99,54,83.49,0.3175,fnb,500000.0,46,0,50000,HIGH
232,6765.03,27,93.21,0.6832,manufacturing,500000.0,105,1,372895,MEDIUM
369,15004.81,13,100.0,0.254,tech,500000.0,109,1,304540,HIGH
220,17967.84,159,89.13,0.8489,manufacturing,500000.0,61,1,377296,LOW
440,40231.64,163,95.6,0.8255,fnb,500000.0,121,1,442319,LOW
188,13974.06,60,85.98,0.4056,services,500000.0,43,1,351293,MEDIUM
19,10574.71,6,93.56,0.5625,services,86444.25,172,1,82848,HIGH
161,47874.53,197,100.0,0.3317,services,500000.0,99,1,354498,MEDIUM
140,492.72,214,97.49,0.4215,retail,50722.73,194,0,50000,HIGH
265,49891.15,58,79.43,0.8898,manufacturing,500000.0,55,1,411759,LOW
161,33857.22,49,96.57,0.6032,retail,500000.0,167,1,397936,MEDIUM
51,41432.04,151,96.93,0.8287,retail,500000.0,133,1,386810,LOW
328,14766.24,217,93.39,0.3085,manufacturing,500000.0,185,1,363827,MEDIUM
336,765.05,162,97.34,0.41,retail,169946.21,112,1,212314,MEDIUM
177,36906.58,26,85.33,0.2495,logistics,500000.0,143,1,314859,HIGH
134,41715.52,47,92.51,0.6257,logistics,500000.0,91,1,358100,MEDIUM
415,37036.78,5,100.0,0.6049,tech,500000.0,16,1,380175,MEDIUM
99,7185.37,218,100.0,0.6675,manufacturing,439780.83,57,0,50000,HIGH
119,37683.72,20,96.38,0.3994,services,500000.0,102,0,50000,HIGH
247,38457.69,134,84.94,0.6614,fnb,500000.0,25,1,356610,MEDIUM
424,32944.1,198,83.68,0.5475,services,500000.0,22,1,374451,LOW
296,38317.49,59,92.92,0.8308,retail,500000.0,159,1,382032,MEDIUM
286,42303.78,192,93.45,0.9569,fnb,500000.0,123,1,396139,LOW
303,30699.53,146,91.2,0.7789,manufacturing,500000.0,162,1,400268,LOW
287,4475.81,132,85.56,0.872,retail,429455.0,87,1,394344,LOW
73,24407.01,17,95.5,0.5788,fnb,500000.0,144,1,343195,MEDIUM
152,3928.58,14,92.88,0.6726,manufacturing,417811.57,198,1,321936,MEDIUM
15,20406.77,206,94.32,0.5619,retail,202622.68,187,1,247392,MEDIUM
258,20384.97,13,96.75,0.4876,fnb,500000.0,143,1,398422,LOW
334,3347.19,135,89.81,0.4499,retail,424770.88,82,1,319750,MEDIUM
364,17473.59,128,88.09,0.8201,manufacturing,500000.0,102,1,392666,LOW
42,5594.36,44,100.0,0.712,manufacturing,90298.19,141,0,50000,HIGH
138,40421.35,119,85.94,0.5195,manufacturing,500000.0,24,1,357098,MEDIUM
204,47387.02,143,88.25,0.4722,retail,500000.0,141,0,50000,HIGH
27,3662.21,19,100.0,0.4985,manufacturing,324105.92,193,1,243533,HIGH
307,47758.0,63,87.62,0.7667,services,500000.0,36,1,370621,MEDIUM
350,26152.7,235,91.21,0.85,fnb,500000.0,49,1,397817,LOW
306,15013.31,239,88.7,0.595,services,500000.0,82,1,391749,LOW
367,3889.26,236,77.73,0.2416,services,485859.04,48,1,340690,LOW
400,25056.18,163,91.01,0.4828,services,500000.0,97,1,401075,LOW
222,39736.05,81,83.92,0.4399,manufacturing,500000.0,102,1,369356,MEDIUM
145,35368.97,163,94.04,0.7415,retail,500000.0,171,1,360658,LOW
108,2558.79,147,100.0,0.6666,services,319999.46,6,0,50000,HIGH
450,3691.45,148,74.29,0.333,services,500000.0,68,1,360063,MEDIUM
214,20173.52,100,88.74,0.4965,services,500000.0,14,1,350459,MEDIUM
477,14799.76,163,95.62,0.4862,services,500000.0,30,1,382242,LOW
485,11657.6,160,74.53,0.7916,logistics,500000.0,110,1,413667,LOW
115,14086.17,122,100.0,0.7145,logistics,500000.0,8,1,383424,LOW
108,40183.96,176,95.04,0.1811,manufacturing,500000.0,182,1,367110,MEDIUM
320,46464.94,44,100.0,0.9396,manufacturing,500000.0,66,1,376291,MEDIUM
175,20284.88,104,87.49,0.3656,retail,500000.0,132,0,50000,HIGH
464,45310.24,152,88.45,0.6637,manufacturing,500000.0,84,1,374924,MEDIUM
496,16108.71,61,90.71,0.6286,services,500000.0,188,1,373910,LOW
360,23848.03,125,100.0,0.8575,fnb,500000.0,120,1,380281,LOW
500,11340.15,145,100.0,0.5649,retail,500000.0,53,1,397417,LOW
328,32041.78,71,93.06,0.9161,retail,500000.0,99,0,50000,HIGH
137,48950.11,107,94.04,0.857,retail,500000.0,74,1,395675,LOW
380,30194.48,50,97.08,0.8394,retail,500000.0,143,1,396553,LOW
297,17922.81,65,100.0,0.3901,retail,500000.0,100,0,50000,HIGH
332,32408.48,99,95.06,0.6685,manufacturing,500000.0,129,1,364243,MEDIUM
131,6189.89,32,92.37,0.5572,fnb,317475.34,150,0,50000,HIGH
110,44438.52,164,89.29,0.461,fnb,500000.0,15,0,50000,HIGH
96,25179.04,141,93.88,0.5497,logistics,500000.0,22,1,340393,MEDIUM
291,22495.02,198,87.3,0.776,retail,500000.0,178,1,398960,LOW
382,29313.95,58,95.97,0.3661,logistics,500000.0,48,1,339733,MEDIUM
397,31257.95,128,80.54,0.3157,manufacturing,500000.0,117,1,356641,MEDIUM
55,3635.2,142,89.92,0.6797,fnb,132877.51,73,0,50000,HIGH
33,34146.73,165,97.88,0.8325,retail,407502.25,120,1,345603,MEDIUM
466,12134.49,112,94.95,0.3488,retail,500000.0,179,1,359037,LOW
300,35711.93,207,88.3,0.6449,fnb,500000.0,17,1,379103,LOW
301,41135.61,239,90.14,0.2851,retail,500000.0,106,1,389616,LOW
218,40207.73,68,100.0,0.9117,fnb,500000.0,83,1,401063,LOW
271,27647.42,40,82.32,0.629,retail,500000.0,104,1,375161,MEDIUM
411,26032.49,187,82.36,0.4554,services,500000.0,91,1,418607,LOW
261,7186.65,208,84.56,0.7003,retail,500000.0,179,1,407694,LOW
306,38778.54,220,91.91,0.8929,logistics,500000.0,165,1,403088,LOW
105,13606.9,144,81.15,0.2532,retail,500000.0,49,1,354054,MEDIUM
409,24859.94,190,99.62,0.8319,logistics,500000.0,59,1,415934,LOW
350,14249.49,132,84.61,0.7139,retail,500000.0,138,1,371869,LOW
114,6734.73,173,93.79,0.6022,manufacturing,321085.69,30,1,262267,MEDIUM
424,31496.41,90,87.37,0.653,fnb,500000.0,85,1,369488,LOW
186,2763.89,28,91.48,0.5281,services,407081.26,21,0,50000,HIGH
475,37444.83,96,79.17,0.3622,retail,500000.0,34,1,349396,MEDIUM
317,15913.46,237,100.0,0.8304,services,500000.0,73,1,410277,LOW
5,56.73,194,84.31,0.2957,retail,194895.7,98,1,172714,MEDIUM
323,25580.9,31,83.47,0.6459,services,500000.0,178,1,373768,MEDIUM
442,2390.25,3,100.0,0.7959,retail,319051.17,76,1,267230,MEDIUM
59,13844.67,136,96.43,0.1832,services,254759.29,175,1,222087,MEDIUM
375,35363.48,24,99.7,0.6549,retail,500000.0,85,1,358318,LOW
428,3181.35,15,95.67,0.7783,retail,500000.0,84,1,385900,LOW
403,41974.96,171,88.38,0.5076,services,500000.0,134,1,372182,LOW
153,240.81,159,81.55,0.7914,tech,82696.92,178,0,50000,HIGH
435,12378.85,201,89.61,0.1487,services,500000.0,109,1,351547,MEDIUM
461,37058.16,231,84.17,0.3358,manufacturing,500000.0,63,1,371047,LOW
313,15847.69,45,84.66,0.7923,services,500000.0,12,1,362748,MEDIUM
141,5139.52,194,79.33,0.7856,services,346611.72,169,1,286298,MEDIUM
206,18043.68,8,92.92,0.3434,retail,500000.0,159,1,363470,MEDIUM
440,13556.14,71,100.0,0.3845,retail,500000.0,2,1,364344,MEDIUM
317,42143.46,108,96.47,0.481,logistics,500000.0,144,1,362786,MEDIUM
121,15701.73,115,91.15,0.4724,fnb,500000.0,129,0,50000,HIGH
158,39457.18,103,91.68,0.474,manufacturing,500000.0,132,0,50000,HIGH
429,44599.01,234,67.62,0.6088,services,500000.0,47,1,397605,LOW
295,21719.18,125,88.61,0.8486,fnb,500000.0,193,1,385876,LOW
67,45501.66,57,80.59,0.6077,fnb,500000.0,52,1,348594,MEDIUM
248,18897.04,208,93.08,0.8426,services,500000.0,47,1,392500,LOW
29,48205.72,227,89.92,0.6792,retail,460480.26,99,1,379396,LOW
94,4510.01,30,85.05,0.6867,fnb,341905.59,50,0,50000,HIGH
79,34366.61,202,92.9,0.5685,services,500000.0,45,1,394153,LOW
298,24716.01,230,92.83,0.2512,tech,500000.0,42,1,364068,LOW
390,19413.06,146,100.0,0.3836,fnb,500000.0,184,1,339501,MEDIUM
395,31653.96,114,97.49,0.2182,manufacturing,500000.0,71,1,327166,MEDIUM
214,35207.66,197,93.74,0.6175,retail,500000.0,57,0,50000,HIGH
479,267.95,117,84.42,0.6079,retail,21922.6,33,0,50000,HIGH
422,8389.31,221,83.41,0.4681,logistics,500000.0,156,1,396683,LOW
351,35666.65,167,96.79,0.5451,manufacturing,500000.0,114,1,369190,LOW
21,33335.95,60,90.4,0.5911,fnb,433156.32,44,1,304621,MEDIUM
132,48304.07,98,93.99,0.5552,services,500000.0,114,1,366041,LOW
431,38063.84,171,99.82,0.4824,retail,500000.0,56,1,364799,LOW
447,47541.1,126,79.89,0.708,manufacturing,500000.0,44,1,390566,LOW
368,35141.9,173,100.0,0.8561,retail,500000.0,96,1,410107,LOW
255,14937.71,151,99.76,0.6338,logistics,500000.0,73,1,388243,LOW
183,5312.98,197,75.56,0.6511,services,500000.0,34,1,398398,LOW
186,39102.1,94,100.0,0.8225,fnb,500000.0,14,1,363221,LOW
156,32225.25,134,94.57,0.1602,logistics,500000.0,196,0,50000,HIGH
29,2456.89,184,88.17,0.6638,tech,72616.32,157,0,50000,HIGH
459,18034.52,122,96.15,0.5586,fnb,500000.0,125,1,365895,LOW
184,47842.15,238,84.18,0.8621,logistics,500000.0,79,1,399690,LOW
202,25045.04,108,96.37,0.4823,logistics,500000.0,145,1,363850,MEDIUM
348,21664.82,4,85.65,0.8917,manufacturing,500000.0,83,1,374084,MEDIUM
165,22912.1,93,100.0,0.5092,tech,500000.0,137,1,362250,MEDIUM
181,10483.69,151,92.48,0.8971,services,500000.0,27,1,371443,LOW
289,18466.92,6,97.2,0.1667,manufacturing,500000.0,177,1,363729,MEDIUM
67,18522.17,32,85.71,0.6578,logistics,488208.44,165,0,50000,HIGH
495,2665.13,106,98.53,0.9506,services,500000.0,156,1,393446,LOW
154,38390.0,146,91.9,0.6464,services,500000.0,50,1,337842,MEDIUM
158,20854.4,15,80.71,0.5823,fnb,500000.0,55,0,50000,HIGH
160,41117.89,168,90.09,0.8746,logistics,500000.0,132,1,393650,LOW
374,42524.88,122,100.0,0.3388,manufacturing,500000.0,98,1,351774,MEDIUM
473,10639.1,96,98.87,0.4979,services,500000.0,147,1,358650,LOW
53,32884.81,201,88.97,0.5757,fnb,500000.0,37,1,424328,LOW
459,23640.48,229,77.05,0.7734,retail,500000.0,132,1,396701,LOW
341,44013.83,202,85.34,0.2942,retail,500000.0,37,1,402678,LOW
88,10826.25,212,80.75,0.8479,services,458146.84,179,0,50000,HIGH
365,33906.77,6,77.24,0.7735,fnb,500000.0,160,1,357414,MEDIUM
181,30407.22,112,98.28,0.8334,logistics,500000.0,173,1,387940,LOW
152,14800.31,120,92.5,0.7698,services,500000.0,112,1,388664,MEDIUM
122,6873.22,123,100.0,0.7101,tech,381171.52,12,1,278501,MEDIUM
346,32599.41,191,84.02,0.5172,retail,500000.0,169,1,362870,MEDIUM
480,36942.94,67,91.98,0.4857,tech,500000.0,56,1,371942,MEDIUM
67,15815.59,106,80.85,0.7973,fnb,317934.12,80,1,276511,MEDIUM
193,32259.39,139,87.24,0.8395,manufacturing,500000.0,14,0,50000,HIGH
364,19786.79,43,90.22,0.5469,services,500000.0,54,1,364640,MEDIUM
53,35674.68,145,89.0,0.4257,fnb,500000.0,191,1,386776,MEDIUM
331,10000.8,96,92.43,0.7507,retail,500000.0,65,1,394347,LOW
261,44516.24,132,99.77,0.7566,retail,500000.0,116,1,389447,LOW
228,14406.11,191,98.93,0.5348,manufacturing,500000.0,58,1,390967,LOW
145,18420.91,196,85.85,0.615,fnb,500000.0,96,1,367240,MEDIUM
482,2951.69,81,91.76,0.7662,tech,500000.0,21,1,393209,LOW
219,5620.04,41,98.35,0.88,fnb,436745.88,4,1,339289,MEDIUM
439,25817.3,211,100.0,0.4594,tech,500000.0,73,1,425404,LOW
383,13416.25,133,86.71,0.6807,retail,500000.0,127,1,416251,LOW
444,41782.24,160,97.67,0.6706,retail,500000.0,46,1,405851,LOW
215,783.93,214,94.65,0.5939,fnb,148439.28,12,1,193697,MEDIUM
322,18985.75,198,83.47,0.2014,logistics,500000.0,128,1,369212,LOW
36,16900.41,35,98.4,0.3774,services,334754.04,30,1,239853,HIGH
162,1015.42,22,93.21,0.3892,retail,183564.4,94,0,50000,HIGH
289,6262.2,193,78.07,0.6043,retail,500000.0,60,1,393986,MEDIUM
309,20711.45,212,89.65,0.8511,fnb,500000.0,100,1,377494,LOW
433,24668.59,150,92.32,0.9843,services,500000.0,71,1,380745,LOW
481,20244.27,112,87.15,0.8214,fnb,500000.0,81,1,385412,LOW
290,26570.34,11,100.0,0.4716,manufacturing,500000.0,193,0,50000,HIGH
148,29776.83,205,100.0,0.7188,manufacturing,500000.0,142,1,376960,LOW
428,545.69,234,88.94,0.6658,logistics,234194.19,111,1,261608,LOW
23,23231.55,3,88.06,0.5766,services,454603.14,44,0,50000,HIGH
22,48176.79,137,90.95,0.3341,fnb,316448.88,108,0,50000,HIGH
261,25975.66,60,90.4,0.7258,tech,500000.0,102,1,366352,MEDIUM
82,33893.24,76,87.26,0.7875,fnb,500000.0,154,1,368949,MEDIUM
375,15627.6,87,62.33,0.8894,services,500000.0,91,1,381594,MEDIUM
179,38710.87,14,100.0,0.706,logistics,500000.0,109,1,373636,MEDIUM
198,38657.43,225,92.0,0.4577,retail,500000.0,16,0,50000,HIGH
480,26088.74,18,90.57,0.4842,fnb,500000.0,110,0,50000,HIGH
117,48801.89,113,94.6,0.8095,retail,500000.0,7,1,392129,MEDIUM
118,6321.23,233,91.36,0.4449,retail,317732.88,160,0,50000,HIGH
226,896.54,73,88.56,0.5282,retail,288493.9,89,0,50000,HIGH
170,38519.4,23,83.95,0.4712,retail,500000.0,95,0,50000,HIGH
439,40367.42,202,77.29,0.3828,fnb,500000.0,16,1,389570,LOW
323,6054.35,83,81.16,0.8179,logistics,500000.0,105,1,401767,LOW
136,13315.86,125,83.07,0.6383,services,500000.0,122,1,372999,MEDIUM
389,926.74,175,97.21,0.5845,manufacturing,175112.11,89,1,211027,LOW
268,14700.77,69,97.8,0.4805,services,500000.0,62,1,348466,MEDIUM
417,38668.44,47,84.95,0.2567,logistics,500000.0,30,1,346437,MEDIUM
59,25922.13,116,70.69,0.7437,logistics,500000.0,199,1,343090,MEDIUM
363,17437.37,215,92.07,0.59,logistics,500000.0,140,0,50000,HIGH
135,18618.38,30,88.63,0.8115,logistics,500000.0,67,0,50000,HIGH
292,117.61,25,88.43,0.3227,retail,256981.53,46,0,50000,HIGH
270,15025.04,156,99.65,0.8612,services,500000.0,43,1,423552,LOW
462,32340.61,226,93.11,0.5788,services,500000.0,183,1,409347,LOW
471,48711.01,237,84.19,0.8084,services,500000.0,45,1,421015,LOW
370,42360.69,112,82.35,0.2318,services,500000.0,188,1,350190,MEDIUM
166,1228.57,239,89.9,0.6784,retail,152616.19,199,1,252772,LOW
384,44933.1,25,84.75,0.7433,retail,500000.0,80,0,50000,HIGH
485,39170.76,74,91.42,0.8014,tech,500000.0,32,1,396584,LOW
91,39029.79,206,100.0,0.4608,manufacturing,500000.0,8,1,369898,MEDIUM
59,22926.89,234,80.96,0.4003,fnb,452468.33,113,1,332430,MEDIUM
480,19930.36,238,92.7,0.3401,fnb,500000.0,62,1,367101,LOW
292,15180.64,58,99.32,0.3913,manufacturing,500000.0,20,1,377218,MEDIUM
182,3331.46,94,91.31,0.3428,fnb,329308.32,146,1,246595,MEDIUM
395,11450.36,119,97.77,0.8122,services,500000.0,101,1,390659,LOW
353,12367.85,127,89.7,0.6155,retail,500000.0,6,1,357511,MEDIUM
12,24229.65,169,93.37,0.565,retail,310859.59,84,0,50000,HIGH
325,37384.85,25,95.53,0.3962,fnb,500000.0,108,1,347098,MEDIUM
317,23716.8,78,87.42,0.731,manufacturing,500000.0,157,1,406219,LOW
251,2939.33,99,100.0,0.4965,retail,262610.12,4,0,50000,HIGH
327,47891.6,116,96.62,0.5282,fnb,500000.0,71,0,50000,HIGH
476,47139.08,48,100.0,0.7956,manufacturing,500000.0,171,1,396802,LOW
475,39270.22,226,100.0,0.7842,logistics,500000.0,84,1,412537,LOW
447,49566.83,10,94.62,0.5626,retail,500000.0,162,1,389585,MEDIUM
259,27246.89,99,100.0,0.568,manufacturing,500000.0,100,1,352164,MEDIUM
332,48140.28,203,93.5,0.7594,tech,500000.0,71,1,393285,LOW
58,3826.47,11,86.16,0.2061,tech,306214.19,33,1,221954,HIGH
253,18315.75,85,92.12,0.6611,logistics,500000.0,143,0,50000,HIGH
243,11307.79,149,83.95,0.8844,manufacturing,500000.0,120,1,401128,LOW
233,9831.86,214,75.19,0.7963,fnb,500000.0,168,1,377733,LOW
71,7083.11,173,85.18,0.7858,manufacturing,415185.95,93,1,313013,LOW
55,31139.56,135,92.58,0.7775,manufacturing,500000.0,133,1,363345,MEDIUM
101,39077.03,209,100.0,0.8038,fnb,500000.0,178,1,393014,LOW
96,28936.01,192,85.16,0.2825,services,500000.0,99,1,366381,MEDIUM
499,7390.79,126,100.0,0.4987,manufacturing,500000.0,66,1,383524,LOW
268,40565.63,64,82.31,0.2117,tech,500000.0,54,0,50000,HIGH
422,31815.94,2,84.64,0.8987,fnb,500000.0,174,1,390915,LOW
295,19438.88,76,100.0,0.783,fnb,500000.0,80,1,371651,LOW
100,33722.81,121,92.38,0.6992,manufacturing,500000.0,139,1,335680,MEDIUM
92,13032.25,42,90.61,0.5682,retail,499734.45,124,0,50000,HIGH
82,17292.35,210,93.88,0.7589,services,442561.78,177,0,50000,HIGH
292,45878.42,54,82.35,0.4634,retail,500000.0,151,1,331368,MEDIUM
124,14560.7,75,89.35,0.9014,services,500000.0,55,0,50000,HIGH
306,23525.91,16,92.02,0.8448,manufacturing,500000.0,5,1,367422,MEDIUM
495,44512.55,18,100.0,0.8768,retail,500000.0,192,1,391754,LOW
404,35400.68,227,78.64,0.6167,retail,500000.0,35,1,384710,LOW
456,3157.05,187,100.0,0.7965,fnb,500000.0,93,1,405191,LOW
169,7407.79,90,91.0,0.7073,fnb,500000.0,119,1,379273,LOW
186,441.69,144,83.12,0.4727,manufacturing,51177.87,197,0,50000,HIGH
473,31564.54,6,81.67,0.5598,services,500000.0,54,0,50000,HIGH
402,22411.29,185,94.19,0.4622,fnb,500000.0,3,1,374288,LOW
227,6757.03,108,81.22,0.8573,services,500000.0,6,1,403326,LOW
315,47898.81,235,87.52,0.5417,retail,500000.0,87,1,401524,LOW
436,26506.5,175,90.0,0.7673,logistics,500000.0,110,1,412083,LOW
470,12132.57,239,100.0,0.9347,retail,500000.0,56,1,416356,LOW
11,25055.15,48,100.0,0.3797,logistics,301184.59,2,0,50000,HIGH
334,33997.04,42,86.86,0.7028,services,500000.0,82,0,50000,HIGH
267,3858.15,76,90.3,0.443,services,417070.63,94,0,50000,HIGH
165,13771.46,188,79.24,0.7546,manufacturing,500000.0,166,1,383350,LOW
155,40357.93,77,75.69,0.79,logistics,500000.0,184,1,374859,MEDIUM
89,23010.26,132,82.17,0.3255,tech,500000.0,5,1,350251,MEDIUM
151,27351.53,231,100.0,0.661,services,500000.0,174,1,401845,LOW
116,21669.16,130,98.24,0.5657,retail,500000.0,139,1,386398,LOW
385,2242.8,218,95.07,0.0434,logistics,270785.94,193,1,253002,MEDIUM
407,8329.2,59,80.34,0.1779,retail,500000.0,138,0,50000,HIGH
40,22304.8,155,86.31,0.6997,logistics,480621.51,41,0,50000,HIGH
289,10498.81,27,85.14,0.741,manufacturing,500000.0,116,1,376719,LOW
192,2546.45,79,90.67,0.5564,tech,363654.52,44,0,50000,HIGH
86,42190.3,72,90.17,0.692,logistics,500000.0,90,1,334307,MEDIUM
6,49060.57,7,83.98,0.6443,retail,293052.03,33,0,50000,HIGH
389,39667.49,191,94.79,0.7942,manufacturing,500000.0,56,1,368962,LOW
307,42696.56,111,93.83,0.6739,retail,500000.0,140,1,380549,LOW
201,12136.76,119,86.17,0.8564,retail,500000.0,2,1,389176,MEDIUM
408,48033.32,174,94.43,0.908,services,500000.0,1,1,399448,LOW
15,9886.44,63,100.0,0.816,retail,90815.97,193,0,50000,HIGH
238,47573.92,232,100.0,0.767,manufacturing,500000.0,121,0,50000,HIGH
390,49741.22,124,95.93,0.5577,tech,500000.0,125,1,374854,LOW
199,35600.55,12,95.69,0.87,services,500000.0,33,1,367494,MEDIUM
475,49058.13,141,90.08,0.6939,fnb,500000.0,103,1,403954,LOW
123,28498.51,43,100.0,0.4365,logistics,500000.0,36,0,50000,HIGH
400,13014.11,17,83.44,0.6622,logistics,500000.0,149,1,382712,LOW
24,21877.94,63,99.31,0.9616,manufacturing,394656.85,84,1,298504,LOW
265,29698.37,209,89.7,0.3776,manufacturing,500000.0,164,1,383883,LOW
297,3700.42,120,100.0,0.8593,logistics,396125.12,26,1,330616,LOW
426,31136.05,36,96.71,0.8895,retail,500000.0,175,1,356857,LOW
260,49059.83,213,91.46,0.5411,tech,500000.0,129,1,417545,LOW
226,9545.88,8,90.11,0.7796,tech,500000.0,166,1,354720,MEDIUM
397,39640.13,69,96.2,0.1717,logistics,500000.0,142,1,380774,MEDIUM
230,45399.54,90,95.82,0.638,fnb,500000.0,90,0,50000,HIGH
57,47187.89,208,88.81,0.2696,logistics,500000.0,46,1,355048,MEDIUM
432,48008.77,36,92.73,0.9152,services,500000.0,42,0,50000,HIGH
359,26096.91,28,99.17,0.4331,services,500000.0,135,1,339872,MEDIUM
346,48866.53,118,81.09,0.8776,logistics,500000.0,55,1,395711,LOW
368,37877.64,93,97.81,0.6803,retail,500000.0,56,1,359247,MEDIUM
284,8125.49,175,96.17,0.3697,fnb,500000.0,118,0,50000,HIGH
85,23871.16,76,100.0,0.6693,logistics,500000.0,76,1,356951,MEDIUM
206,35930.64,101,86.27,0.6822,logistics,500000.0,63,1,371912,MEDIUM
162,12404.65,158,92.05,0.7038,logistics,500000.0,152,1,374752,LOW
124,32048.73,151,93.64,0.4776,retail,500000.0,83,1,373528,MEDIUM
63,33346.69,144,97.91,0.7073,manufacturing,500000.0,99,0,50000,HIGH
498,8176.85,14,95.43,0.7433,retail,500000.0,132,1,360384,MEDIUM
219,28276.01,202,82.08,0.8754,logistics,500000.0,42,1,394924,LOW
132,38592.76,71,94.33,0.6041,fnb,500000.0,96,0,50000,HIGH
228,24969.84,237,100.0,0.5599,manufacturing,500000.0,110,1,395422,LOW
213,654.55,180,96.89,0.4656,services,304789.85,70,1,284739,MEDIUM
374,501.47,124,100.0,0.3811,tech,190660.85,28,1,216174,MEDIUM
119,17883.62,125,100.0,0.5886,services,500000.0,126,1,392443,LOW
213,46313.39,37,100.0,0.9077,manufacturing,500000.0,92,1,390827,LOW
18,11472.41,29,94.48,0.7725,fnb,147339.82,40,0,50000,HIGH
13,31736.47,195,96.17,0.6016,manufacturing,235745.38,179,1,250791,MEDIUM
44,11142.69,143,94.04,0.313,services,349105.21,157,1,267359,MEDIUM
454,16117.42,228,92.03,0.5908,retail,500000.0,42,1,430027,LOW
241,42409.7,175,97.94,0.6312,manufacturing,500000.0,118,1,371697,LOW
285,36456.63,174,87.83,0.9469,logistics,500000.0,197,1,379843,LOW
363,4815.19,180,100.0,0.7431,fnb,500000.0,5,1,378778,LOW
205,21463.67,19,84.58,0.8385,fnb,500000.0,101,1,340539,MEDIUM
250,1507.03,205,98.49,0.5162,manufacturing,171845.2,169,1,181059,MEDIUM
282,24070.46,106,100.0,0.6988,logistics,500000.0,61,1,403019,LOW
